applicant_id,age,gender,married,dependents,education,self_employed,employment_status,years_employed,applicant_income,coapplicant_income,loan_amount,loan_term,credit_score,existing_loans,debt_to_income_ratio,previous_repayment_history,property_area,property_asset_value,bank_account_years,avg_bank_balance,loan_status
APP104007,50,Male,No,2,Graduate,No,Self-Employed,6.6,12160.0,2710.0,39.0,36,720.0,0,0.28,1,Rural,,13.5,4160.0,Approved
APP101493,29,Female,Yes,3+,Not Graduate,Yes,Business Owner,11.7,1940.0,920.0,10.8,180,701.0,1,0.499,1,Rural,24100.0,2.9,3840.0,Approved
APP104206,29,Male,No,0,Graduate,No,Self-Employed,4.4,10400.0,1790.0,25.5,120,733.0,0,0.14,1,Rural,4200.0,11.1,2070.0,Approved
APP102158,55,Female,Yes,0,Graduate,No,Business Owner,8.6,3880.0,1950.0,25.2,84,684.0,1,0.457,0,Rural,58800.0,1.9,10170.0,Rejected
APP101169,30,Female,No,0,Graduate,No,Self-Employed,0.7,6090.0,7520.0,,60,,1,0.315,1,Semiurban,112900.0,2.0,1620.0,Approved
APP104561,37,Female,No,0,Graduate,Yes,Salaried,4.6,4140.0,690.0,20.7,84,625.0,2,0.124,1,Semiurban,25900.0,5.2,31800.0,Approved
APP100232,36,Male,Yes,1,Not Graduate,No,Salaried,2.5,1990.0,1520.0,10.0,180,,1,0.152,1,Semiurban,18500.0,3.7,5280.0,Rejected
APP100066,48,Female,Yes,0,Graduate,No,Salaried,12.0,4700.0,0.0,16.7,84,787.0,1,0.403,1,Semiurban,74100.0,2.9,19100.0,Approved
APP101603,21,Male,No,0,Not Graduate,Yes,Self-Employed,3.3,2010.0,0.0,10.0,180,695.0,1,0.394,1,Urban,28300.0,0.0,2970.0,Rejected
APP103283,49,Male,Yes,2,Graduate,No,Salaried,8.7,15630.0,2730.0,30.4,120,667.0,0,0.368,0,Urban,25900.0,5.3,10210.0,Rejected
APP103596,53,Male,Yes,0,Not Graduate,No,Unemployed,0.0,6390.0,860.0,12.6,84,790.0,2,0.307,1,Semiurban,50300.0,7.3,2620.0,Rejected
APP100125,24,Male,Yes,3+,Graduate,Yes,Unemployed,0.0,7870.0,0.0,45.2,240,640.0,1,0.05,1,Urban,70800.0,10.5,2440.0,Approved
APP101296,41,Male,No,,Graduate,No,Unemployed,0.0,4760.0,3570.0,12.8,240,585.0,3,0.187,1,Rural,32100.0,7.4,7390.0,Rejected
APP101976,48,Male,Yes,0,Graduate,No,Business Owner,1.7,6510.0,3610.0,57.5,360,545.0,0,0.036,1,Rural,55500.0,20.5,3180.0,Rejected
APP104562,39,Male,No,,Graduate,Yes,Self-Employed,3.1,4420.0,1090.0,,12,832.0,1,0.055,1,Rural,72100.0,1.6,19550.0,Approved
APP104526,38,Male,No,0,Not Graduate,No,Salaried,8.4,6700.0,1250.0,39.3,120,622.0,0,0.074,1,Rural,63400.0,1.3,2640.0,Approved
APP102075,30,Male,No,0,Graduate,No,Salaried,5.9,3830.0,3190.0,19.4,36,515.0,0,0.126,1,Urban,36300.0,12.2,16580.0,Rejected
APP103086,37,Male,Yes,3+,Graduate,No,Business Owner,4.4,4470.0,2460.0,12.5,12,583.0,0,0.304,1,Urban,39700.0,2.7,2780.0,Approved
APP104870,31,Male,Yes,0,Graduate,Yes,Salaried,5.5,3250.0,0.0,13.9,84,669.0,0,0.383,1,Semiurban,149200.0,0.7,15070.0,Approved
APP103345,45,Male,No,2,Not Graduate,No,Business Owner,7.6,2230.0,0.0,10.0,36,601.0,2,0.226,1,Urban,13700.0,10.4,25960.0,Rejected
APP104509,41,Female,No,0,Graduate,Yes,Unemployed,0.0,6880.0,870.0,15.5,60,797.0,2,0.173,1,Urban,50600.0,4.0,4770.0,Approved
APP102797,33,Male,Yes,1,Graduate,No,Salaried,0.4,1530.0,0.0,,60,523.0,0,0.243,1,Urban,,2.3,6540.0,Rejected
APP100918,40,Male,No,0,Graduate,No,Salaried,1.5,2920.0,0.0,10.0,84,647.0,0,0.195,1,Rural,47500.0,7.2,2210.0,Rejected
APP101646,43,Female,Yes,2,Graduate,Yes,Salaried,0.4,4700.0,2610.0,33.9,12,729.0,0,0.547,1,Urban,129800.0,1.6,2420.0,Approved
APP100364,42,Female,Yes,0,Not Graduate,No,Self-Employed,0.3,2880.0,0.0,15.2,120,517.0,2,0.466,1,Semiurban,9000.0,7.4,3820.0,Rejected
APP103287,57,Female,No,0,Graduate,No,Salaried,4.8,4440.0,2250.0,4564.182644463852,36,639.0,1,0.235,1,Semiurban,9900.0,8.0,2860.0,Rejected
APP102125,55,Female,No,0,Graduate,No,Business Owner,1.0,5610.0,2480.0,22.2,36,796.0,2,0.534,1,Semiurban,37900.0,0.6,1760.0,Rejected
APP104123,43,Male,Yes,3+,Graduate,No,Self-Employed,0.3,5210.0,7000.0,70.7,180,806.0,0,0.245,1,Urban,32900.0,9.6,10410.0,Approved
APP100525,50,Female,Yes,2,Graduate,No,Salaried,23.3,2000.0,3370.0,20.2,84,737.0,0,0.169,1,Urban,109900.0,3.0,1160.0,Approved
APP100055,61,Female,Yes,0,Not Graduate,No,Unemployed,0.0,3920.0,0.0,22.1,12,455.0,1,0.222,1,Rural,24600.0,10.3,7010.0,Rejected
APP100638,49,Male,Yes,0,Not Graduate,Yes,Salaried,18.4,6020.0,5890.0,27.5,60,741.0,1,0.764,1,Urban,31700.0,0.6,9300.0,Rejected
APP100302,37,Female,Yes,0,Graduate,No,Unemployed,0.0,4520.0,0.0,,84,765.0,0,0.356,1,Semiurban,57400.0,1.9,5310.0,Approved
APP102766,43,Male,Yes,2,Graduate,No,Salaried,5.7,5480.0,0.0,27.5,60,799.0,0,0.364,1,Urban,32000.0,14.9,1000.0,Approved
APP101276,21,Male,Yes,0,Graduate,No,Salaried,8.7,4490.0,1780.0,27.6,360,621.0,1,0.557,1,Semiurban,61800.0,10.3,1410.0,Rejected
APP102055,38,Male,Yes,0,Graduate,No,Business Owner,0.7,7990.0,2650.0,50.5,12,602.0,0,0.28,1,Urban,35600.0,16.3,12800.0,Rejected
APP103644,49,Female,Yes,0,Graduate,No,Salaried,6.8,9080.0,1150.0,57.5,120,695.0,2,0.125,1,Urban,,2.9,27020.0,Approved
APP104143,66,Female,No,0,Graduate,No,Salaried,14.8,5440.0,0.0,20.6,84,625.0,3,0.33,1,Urban,144600.0,3.8,4360.0,Approved
APP102878,33,Male,No,3+,Graduate,No,Salaried,3.4,1410.0,2050.0,10.0,12,757.0,1,0.606,1,Semiurban,13500.0,5.5,4650.0,Rejected
APP104202,35,Male,No,0,Graduate,No,Unemployed,0.0,1730.0,0.0,10.0,180,646.0,1,0.34,1,Semiurban,58600.0,3.2,4540.0,Rejected
APP102286,25,Male,Yes,2,Not Graduate,No,Unemployed,0.0,3820.0,0.0,12.4,120,661.0,2,0.179,1,Urban,,1.9,11280.0,Rejected
APP102261,38,Male,Yes,3+,Not Graduate,No,Salaried,2.4,2770.0,3440.0,35.5,120,693.0,0,0.052,1,Urban,85400.0,6.6,9400.0,Approved
APP102296,24,Male,No,2,Not Graduate,No,Salaried,6.7,2190.0,1370.0,13.2,36,642.0,0,0.495,1,Semiurban,11200.0,6.9,15880.0,Rejected
APP101753,30,Female,Yes,0,Not Graduate,No,Salaried,3.5,2760.0,1730.0,10.0,120,781.0,0,0.452,1,Semiurban,60200.0,5.3,14930.0,Approved
APP101968,21,Male,Yes,0,Graduate,No,Salaried,5.1,2810.0,2120.0,14.2,36,564.0,1,0.274,1,Urban,27500.0,9.8,1470.0,Rejected
APP104395,37,Female,Yes,0,Graduate,No,Self-Employed,2.9,2720.0,510.0,14.5,60,642.0,1,0.164,1,Rural,79000.0,0.9,1170.0,Approved
APP103117,32,Male,No,0,Not Graduate,No,Salaried,0.1,3150.0,0.0,18.0,240,679.0,0,0.297,1,Semiurban,14600.0,7.6,1110.0,Approved
APP102393,38,Male,Yes,0,Graduate,No,Business Owner,0.6,7400.0,2620.0,26.2,36,502.0,1,0.114,1,Rural,116000.0,2.4,3260.0,Approved
APP100523,49,Male,Yes,0,Graduate,No,Salaried,8.4,1610.0,1710.0,14.2,180,692.0,0,0.32,0,Semiurban,50900.0,7.2,3240.0,Approved
APP103900,25,Female,Yes,0,Graduate,,Salaried,6.9,7010.0,0.0,15.5,240,648.0,3,0.429,1,Rural,23100.0,1.0,62400.0,Rejected
APP103122,57,Male,Yes,0,Graduate,No,Business Owner,4.3,5550.0,470.0,16.2,84,712.0,1,0.245,1,Urban,109400.0,7.6,11730.0,Approved
APP104156,45,Female,No,1,Not Graduate,No,Salaried,13.4,5610.0,4750.0,43.7,36,631.0,0,0.432,1,Urban,119100.0,4.7,11910.0,Approved
APP101969,24,Male,Yes,0,Graduate,No,Business Owner,0.5,4690.0,1460.0,16.3,36,484.0,0,0.427,1,Semiurban,120700.0,1.1,1840.0,Rejected
APP100671,21,Male,No,0,Graduate,No,Business Owner,7.2,3170.0,800.0,,360,515.0,0,0.141,1,Rural,32100.0,4.9,9980.0,Rejected
APP104188,42,Female,No,3+,Graduate,No,Self-Employed,4.0,3680.0,2830.0,28.6,84,471.0,0,0.555,1,Urban,23300.0,4.3,7880.0,Rejected
APP100666,35,Female,Yes,3+,Not Graduate,No,Salaried,1.1,4380.0,1940.0,23.0,180,633.0,0,0.129,1,Semiurban,48100.0,4.5,12200.0,Rejected
APP104382,25,Male,No,1,Graduate,No,Business Owner,1.4,1830.0,0.0,10.0,120,603.0,0,0.248,1,Semiurban,21000.0,0.8,1980.0,Rejected
APP101887,21,Female,Yes,1,Graduate,No,Salaried,0.4,5480.0,0.0,11.7,120,690.0,0,0.518,1,Rural,39300.0,2.2,2760.0,Rejected
APP103266,51,Male,Yes,0,Graduate,No,Salaried,22.6,7200.0,5260.0,73.5,60,679.0,0,0.133,1,Urban,13400.0,0.7,4440.0,Approved
APP100280,44,Female,No,0,Graduate,No,Self-Employed,1.6,3150.0,0.0,15.2,84,606.0,0,0.091,1,Semiurban,29600.0,4.2,8130.0,Rejected
APP101719,39,Male,No,0,Not Graduate,No,Salaried,5.6,4590.0,0.0,23.5,12,717.0,0,0.067,0,Rural,28500.0,0.7,13210.0,Approved
APP102947,21,Male,Yes,1,Not Graduate,No,Salaried,3.3,12860.0,8670.0,114.6,60,610.0,2,0.476,1,Semiurban,57300.0,1.0,1450.0,Rejected
APP100899,28,Male,Yes,0,Graduate,Yes,Self-Employed,2.9,6900.0,560.0,43.4,120,605.0,1,0.466,1,Semiurban,26000.0,4.5,8810.0,Rejected
APP104899,25,Male,Yes,1,Not Graduate,No,Salaried,7.5,3650.0,0.0,18.4,60,,2,0.116,1,Rural,12700.0,5.3,8980.0,Approved
APP100760,31,Male,Yes,0,Not Graduate,Yes,Salaried,4.5,4350.0,3530.0,14.6,60,466.0,0,0.437,1,Semiurban,,0.9,1240.0,Rejected
APP101906,54,Male,Yes,0,Graduate,,Salaried,2.6,4640.0,0.0,21.7,84,,0,0.155,1,Rural,15400.0,11.6,4480.0,Rejected
APP104042,50,Female,No,1,Graduate,No,Salaried,1.8,2230.0,0.0,13.0,12,650.0,0,0.159,1,Semiurban,31500.0,1.3,7730.0,Rejected
APP103823,52,Male,No,0,Graduate,No,Self-Employed,7.0,6040.0,0.0,14.2,240,530.0,1,0.484,0,Rural,34700.0,5.6,15150.0,Rejected
APP104138,59,Male,Yes,0,Not Graduate,No,Unemployed,0.0,4470.0,0.0,10.0,120,677.0,0,0.136,1,Urban,47500.0,0.0,40280.0,Rejected
APP103818,37,Female,Yes,0,Not Graduate,No,Self-Employed,4.6,4770.0,0.0,13.2,36,750.0,0,0.069,1,Rural,32800.0,15.9,690.0,Approved
APP104300,35,Female,No,1,Graduate,No,Self-Employed,0.3,7680.0,0.0,,60,536.0,1,0.265,1,Urban,,1.2,6680.0,Rejected
APP102593,49,Male,Yes,1,Graduate,No,Salaried,1.4,3880.0,0.0,20.0,60,473.0,0,0.37,1,Rural,193300.0,7.9,7730.0,Rejected
APP104164,38,Female,Yes,1,Not Graduate,No,Business Owner,6.9,3140.0,0.0,11.9,60,619.0,0,0.314,1,Urban,38700.0,40.0,11690.0,Approved
APP103031,36,Female,Yes,2,Graduate,No,Self-Employed,0.2,1420.0,0.0,10.0,60,737.0,0,0.455,1,Urban,29500.0,0.3,3740.0,Rejected
APP103579,38,Male,Yes,0,Graduate,Yes,Salaried,1.8,5370.0,2690.0,28.4,84,649.0,3,0.451,1,Semiurban,26900.0,9.8,28060.0,Rejected
APP102832,32,Male,Yes,0,Graduate,,Salaried,6.6,5180.0,1430.0,24.4,180,573.0,1,0.124,1,Rural,88200.0,0.9,860.0,Approved
APP103472,24,Female,Yes,,Graduate,No,Salaried,2.3,3940.0,710.0,27.8,360,610.0,1,0.098,1,Rural,36500.0,9.1,7900.0,Rejected
APP100137,24,Male,No,0,Graduate,Yes,Salaried,5.0,3670.0,0.0,10.0,180,675.0,0,0.24,1,Semiurban,21700.0,0.4,7210.0,Approved
APP102180,32,Female,Yes,3+,Not Graduate,No,Salaried,5.0,1200.0,0.0,10.0,360,702.0,1,0.383,1,Urban,61000.0,14.3,4780.0,Approved
APP102128,32,Male,Yes,1,Graduate,No,Business Owner,2.5,12630.0,1900.0,73.0,12,687.0,1,0.047,1,Rural,30100.0,4.5,4510.0,Rejected
APP103177,28,Male,Yes,0,Graduate,No,Salaried,2.1,9300.0,0.0,41.6,360,677.0,1,0.285,1,Semiurban,11000.0,2.3,7100.0,Rejected
APP104411,37,Male,Yes,0,Graduate,No,Salaried,6.1,4050.0,0.0,,120,551.0,1,0.207,1,Rural,45700.0,2.9,9370.0,Approved
APP104261,49,Male,Yes,2,Not Graduate,Yes,Unemployed,0.0,5570.0,3530.0,24.0,120,579.0,0,0.275,1,Rural,10800.0,0.5,2820.0,Rejected
APP104344,40,Female,Yes,0,Not Graduate,,Self-Employed,13.4,8390.0,0.0,23.5,36,669.0,0,0.474,1,Semiurban,36600.0,1.7,4720.0,Approved
APP101331,41,Female,No,0,Graduate,No,Unemployed,0.0,3190.0,0.0,14.1,84,757.0,0,0.318,1,Rural,41300.0,11.4,3860.0,Rejected
APP102017,40,Male,No,0,Graduate,Yes,Business Owner,5.1,5550.0,560.0,12.2,12,696.0,1,0.248,1,Rural,38400.0,8.2,8020.0,Approved
APP102482,33,Male,Yes,1,Graduate,No,Salaried,0.7,3040.0,1180.0,17.0,36,659.0,0,0.305,1,Urban,66300.0,0.0,14640.0,Approved
APP101358,44,Male,Yes,0,Not Graduate,No,Salaried,0.7,1970.0,2490.0,20.5,60,728.0,1,0.297,1,Semiurban,27400.0,3.9,2220.0,Approved
APP101329,28,Male,No,0,Graduate,No,Unemployed,0.0,8720.0,6690.0,69.1,240,555.0,0,0.038,1,Semiurban,17100.0,2.9,3840.0,Rejected
APP102150,42,Female,Yes,,Not Graduate,No,Unemployed,0.0,2100.0,0.0,12.1,12,653.0,1,0.137,1,Urban,190700.0,1.1,8680.0,Approved
APP102122,38,Male,Yes,2,Graduate,No,Self-Employed,4.1,2270.0,800.0,18.0,180,741.0,0,0.546,1,Semiurban,26500.0,2.3,17020.0,Rejected
APP103981,24,Male,Yes,1,Graduate,No,Unemployed,0.0,7910.0,0.0,34.7,240,661.0,1,0.491,1,Rural,11600.0,3.2,4460.0,Rejected
APP101252,35,Male,Yes,2,Graduate,No,Salaried,15.1,1770.0,0.0,10.0,60,786.0,1,0.664,1,Urban,41100.0,17.7,490.0,Approved
APP103278,40,Male,Yes,2,Graduate,No,Unemployed,0.0,3680.0,0.0,16.6,84,758.0,1,0.217,0,Rural,72600.0,9.3,900.0,Rejected
APP103374,35,Male,No,0,Graduate,No,Salaried,3.2,10960.0,0.0,45.4,84,693.0,2,0.159,1,Semiurban,40700.0,0.1,11680.0,Approved
APP102814,36,Female,Yes,3+,Graduate,No,Self-Employed,0.4,10290.0,0.0,23.8,240,859.0,1,0.613,1,Urban,53300.0,7.6,6170.0,Approved
APP101848,53,Male,Yes,0,Graduate,No,Salaried,13.7,5190.0,0.0,11.5,180,634.0,1,0.053,1,Urban,18200.0,4.3,1050.0,Approved
APP103037,56,Female,Yes,1,Graduate,No,Salaried,4.3,4970.0,910.0,27.6,12,752.0,0,0.11,0,Urban,12400.0,4.2,5070.0,Approved
APP100388,28,Female,Yes,0,Graduate,No,Salaried,0.3,4790.0,1200.0,28.6,84,719.0,1,0.324,1,Semiurban,18100.0,9.8,5020.0,Rejected
APP100235,43,Female,Yes,1,Not Graduate,No,Salaried,10.3,4100.0,2230.0,12.3,240,674.0,1,0.247,1,Rural,42600.0,1.0,6080.0,Approved
APP101077,45,Male,Yes,0,Graduate,No,Salaried,5.1,2860.0,0.0,10.0,120,,1,0.426,1,Urban,58600.0,3.5,7580.0,Rejected
APP101984,45,Male,Yes,0,Graduate,No,Salaried,1.9,6200.0,0.0,,360,747.0,0,0.184,1,Rural,68700.0,3.3,2810.0,Approved
APP104363,36,Male,Yes,0,Not Graduate,No,Salaried,6.0,6190.0,2670.0,50.8,360,613.0,0,0.04,1,Rural,13100.0,3.1,2030.0,Rejected
APP103962,30,Female,No,1,Not Graduate,No,Self-Employed,3.8,3360.0,3070.0,26.8,36,662.0,1,0.12,0,Semiurban,,2.7,8580.0,Rejected
APP100770,30,Female,Yes,0,Graduate,No,Salaried,9.1,6060.0,1260.0,15.0,36,814.0,3,0.266,1,Semiurban,64000.0,1.3,6540.0,Approved
APP102165,32,Female,Yes,0,Graduate,No,Salaried,0.0,5560.0,3260.0,32.6,36,597.0,1,0.184,1,Urban,17700.0,3.1,1620.0,Rejected
APP100673,32,Male,No,0,Not Graduate,No,Self-Employed,3.7,11410.0,3590.0,41.0,120,718.0,0,0.567,1,Rural,59100.0,1.7,1700.0,Rejected
APP100249,21,Male,No,0,Graduate,No,Business Owner,1.6,4110.0,1540.0,11.7,36,634.0,0,0.561,1,Rural,16800.0,2.5,12320.0,Rejected
APP101574,30,Female,No,2,Graduate,No,Salaried,5.7,6990.0,1040.0,27.2,120,628.0,0,0.123,1,Urban,165900.0,3.3,1620.0,Approved
APP103419,35,Male,Yes,1,Not Graduate,Yes,Salaried,16.8,2670.0,890.0,19.0,360,729.0,2,0.224,1,Semiurban,18900.0,2.9,21070.0,Approved
APP102081,21,Male,No,0,Graduate,No,Salaried,2.4,6020.0,0.0,14.3,180,607.0,1,0.187,1,Urban,26200.0,12.2,7420.0,Rejected
APP101823,34,Female,No,0,Graduate,Yes,Salaried,7.1,3160.0,0.0,12.6,12,703.0,1,0.162,1,Rural,38900.0,16.5,9720.0,Approved
APP100716,30,Male,Yes,0,Graduate,No,Unemployed,0.0,12700.0,2240.0,65.6,240,633.0,4,0.292,1,Urban,37300.0,15.1,9350.0,Rejected
APP104715,37,Male,Yes,1,Graduate,No,Salaried,1.0,8710.0,2000.0,60.0,120,678.0,0,0.016,1,Semiurban,58500.0,0.9,3180.0,Approved
APP102048,38,Male,Yes,1,Graduate,No,Unemployed,0.0,3360.0,760.0,11.0,36,703.0,1,0.363,1,Rural,16900.0,3.6,8360.0,Rejected
APP104178,42,Female,Yes,3+,Not Graduate,No,Salaried,1.0,4610.0,740.0,31.0,240,696.0,1,0.458,1,Rural,30200.0,3.2,3590.0,Rejected
APP102724,45,Male,Yes,3+,Graduate,No,Salaried,1.1,3460.0,1550.0,29.8,240,580.0,0,0.239,1,Rural,16700.0,3.2,2350.0,Rejected
APP104566,21,Female,No,1,Not Graduate,No,Self-Employed,0.9,4900.0,3910.0,27.8,60,659.0,0,0.228,1,Semiurban,22800.0,5.1,6600.0,Approved
APP101460,55,Male,Yes,0,Not Graduate,No,Unemployed,0.0,2070.0,0.0,10.0,36,791.0,0,0.141,1,Semiurban,50300.0,0.5,4470.0,Rejected
APP101668,36,Male,Yes,0,Graduate,No,Salaried,2.2,10670.0,0.0,41.2,36,650.0,2,0.077,1,Urban,19100.0,11.5,23380.0,Approved
APP102756,52,Male,Yes,0,Not Graduate,Yes,Self-Employed,15.8,3360.0,1200.0,,60,793.0,2,0.409,1,Urban,21600.0,12.4,2090.0,Approved
APP102000,28,Male,Yes,0,Not Graduate,No,Self-Employed,7.4,1330.0,1200.0,13.5,84,703.0,1,0.18,0,Semiurban,37900.0,2.0,3960.0,Rejected
APP100404,25,Male,Yes,,Not Graduate,No,Self-Employed,4.0,3280.0,1430.0,25.7,60,540.0,1,0.207,1,Semiurban,25800.0,0.4,820.0,Rejected
APP100384,51,Male,No,0,Graduate,No,Salaried,1.1,3300.0,1100.0,18.1,360,498.0,0,0.386,1,Semiurban,18200.0,2.0,4020.0,Rejected
APP104537,48,Male,No,0,Not Graduate,No,Business Owner,5.6,1710.0,2220.0,21.0,120,502.0,2,0.181,1,Urban,49900.0,7.5,17260.0,Rejected
APP102152,39,Female,No,0,Not Graduate,No,Salaried,0.6,3490.0,1150.0,10.0,60,596.0,1,0.382,1,Semiurban,58100.0,8.1,3320.0,Rejected
APP101633,21,Male,Yes,1,Not Graduate,No,Self-Employed,1.6,4510.0,0.0,10.0,240,617.0,1,0.719,1,Rural,100600.0,15.6,3240.0,Rejected
APP104631,42,Female,Yes,2,Graduate,No,Business Owner,1.6,8440.0,0.0,49.8,12,723.0,0,0.259,1,Urban,223400.0,2.0,2040.0,Approved
APP103925,37,Male,Yes,1,Graduate,No,Salaried,0.8,6010.0,1940.0,22.6,12,601.0,1,0.47,1,Urban,27300.0,8.2,11190.0,Rejected
APP104158,46,Male,No,,Graduate,No,Business Owner,0.5,1830.0,2240.0,10.0,120,663.0,0,0.402,1,Rural,8700.0,0.9,10300.0,Rejected
APP100223,26,Male,No,2,Not Graduate,Yes,Salaried,0.9,2280.0,0.0,10.0,180,850.0,0,0.251,1,Urban,45600.0,14.4,3840.0,Approved
APP102193,31,Male,Yes,0,Graduate,No,Business Owner,1.6,15290.0,0.0,87.3,240,703.0,0,0.181,1,Urban,32400.0,0.8,3450.0,Rejected
APP103136,52,Male,Yes,1,Not Graduate,No,Business Owner,0.8,3470.0,0.0,12.4,360,501.0,0,0.151,1,Urban,99900.0,5.3,13130.0,Approved
APP101824,21,Male,No,0,Not Graduate,No,Salaried,9.0,7160.0,0.0,28.8,84,794.0,1,0.337,1,Semiurban,41200.0,17.1,6820.0,Approved
APP104657,64,Male,Yes,2,Graduate,,Business Owner,1.6,4680.0,1680.0,34.7,180,713.0,2,0.232,0,Semiurban,58100.0,1.7,2820.0,Rejected
APP100797,51,Female,Yes,0,Graduate,No,Unemployed,0.0,2250.0,0.0,10.2,180,444.0,1,0.518,1,Rural,31000.0,7.6,1770.0,Rejected
APP102871,35,Female,Yes,1,Graduate,Yes,Business Owner,17.0,9780.0,0.0,50.5,180,844.0,1,0.629,1,Semiurban,38200.0,4.2,1180.0,Rejected
APP100009,57,Male,Yes,0,Graduate,No,Business Owner,0.5,4740.0,4390.0,50.1,240,542.0,0,0.257,1,Semiurban,38200.0,12.6,2420.0,Rejected
APP101944,41,Female,Yes,,Not Graduate,No,Salaried,2.5,9240.0,0.0,21.7,84,704.0,0,0.511,1,Semiurban,38800.0,2.7,46500.0,Approved
APP101838,39,Male,Yes,1,Not Graduate,No,Salaried,2.2,12550.0,2480.0,69.5,36,767.0,0,0.258,1,Urban,48300.0,0.3,1210.0,Approved
APP100255,48,Male,Yes,0,Not Graduate,No,Salaried,0.5,5830.0,0.0,18.6,360,573.0,0,0.174,1,Urban,83600.0,1.1,2800.0,Approved
APP104553,40,Male,No,0,Not Graduate,,Self-Employed,1.4,1200.0,0.0,,60,754.0,0,0.036,1,Semiurban,57800.0,1.1,11600.0,Approved
APP101581,40,Female,No,2,Graduate,No,Self-Employed,1.1,8170.0,3430.0,55.1,84,691.0,0,0.418,1,Semiurban,60000.0,0.6,6800.0,Approved
APP102956,21,Female,Yes,1,Graduate,No,Salaried,4.0,13320.0,2010.0,80.9,240,740.0,0,0.618,1,Urban,24400.0,0.6,5950.0,Rejected
APP100924,56,Female,Yes,1,Graduate,No,Unemployed,0.0,2280.0,0.0,10.0,60,603.0,0,0.32,1,Semiurban,28200.0,0.3,5020.0,Rejected
APP104473,37,Male,Yes,1,Graduate,Yes,Unemployed,0.0,8550.0,0.0,36.6,36,692.0,0,0.252,1,Rural,31400.0,0.4,6550.0,Rejected
APP102508,43,Female,No,1,Graduate,,Salaried,7.4,4580.0,1310.0,15.0,12,709.0,0,0.074,1,Semiurban,29900.0,4.0,1890.0,Approved
APP103775,55,Male,Yes,0,Graduate,Yes,Self-Employed,6.8,2190.0,2130.0,25.7,120,622.0,1,0.374,1,Urban,45100.0,3.5,4510.0,Approved
APP104136,40,Female,Yes,0,Graduate,No,Self-Employed,3.3,3900.0,0.0,12.5,120,510.0,0,0.071,1,Urban,70000.0,20.0,2120.0,Approved
APP102779,54,Male,No,1,Graduate,No,Salaried,7.5,1700.0,4910.0,21.9,240,551.0,1,0.247,1,Rural,15400.0,2.5,2230.0,Rejected
APP100539,46,Female,No,0,Not Graduate,Yes,Salaried,3.4,3180.0,0.0,,240,681.0,1,0.305,1,Rural,34700.0,2.6,7740.0,Approved
APP102745,34,Female,Yes,0,Not Graduate,No,Salaried,7.0,2820.0,1180.0,19.7,84,698.0,1,0.2,1,Urban,83000.0,4.3,1230.0,Approved
APP104543,49,Male,No,0,Graduate,No,Salaried,0.4,5110.0,450.0,8723.338960366198,240,660.0,0,0.258,1,Rural,34300.0,0.8,1840.0,Approved
APP104616,29,Female,Yes,1,Graduate,Yes,Salaried,2.8,5590.0,0.0,22.8,12,721.0,0,0.341,1,Urban,31800.0,5.1,23960.0,Approved
APP101145,21,Male,No,0,Graduate,No,Unemployed,0.0,9040.0,0.0,51.9,240,690.0,1,0.431,1,Semiurban,,3.0,1180.0,Rejected
APP104468,70,Female,Yes,,Not Graduate,No,Salaried,4.9,6880.0,2370.0,22.5,120,606.0,1,0.164,1,Rural,113800.0,0.3,2540.0,Rejected
APP100667,33,Female,Yes,3+,Not Graduate,No,Unemployed,0.0,2060.0,0.0,12.2,240,662.0,1,0.315,1,Semiurban,45900.0,10.2,2410.0,Rejected
APP103019,44,Male,Yes,,Graduate,No,Unemployed,0.0,5180.0,0.0,16.3,60,614.0,1,0.245,1,Semiurban,18100.0,8.5,4710.0,Rejected
APP100357,33,Male,No,3+,Not Graduate,No,Self-Employed,0.1,10670.0,0.0,48.3,240,620.0,0,0.578,1,Semiurban,28600.0,7.7,6750.0,Rejected
APP102831,29,Male,Yes,1,Graduate,No,Self-Employed,9.4,5810.0,910.0,29.6,36,607.0,0,0.138,1,Semiurban,55500.0,3.6,1650.0,Rejected
APP102783,28,Female,Yes,0,Graduate,No,Salaried,11.8,7530.0,8830.0,45.3,36,681.0,0,0.147,1,Semiurban,29400.0,16.1,2490.0,Approved
APP101353,27,Female,Yes,1,Graduate,No,Unemployed,0.0,3800.0,0.0,11.7,60,763.0,1,0.357,1,Rural,39300.0,6.2,2490.0,Approved
APP100470,36,Male,Yes,1,Graduate,,Self-Employed,16.1,1800.0,0.0,10.0,120,566.0,0,0.702,1,Rural,37000.0,7.9,18200.0,Rejected
APP102703,49,Male,No,1,Not Graduate,No,Business Owner,0.7,5050.0,0.0,10.0,84,575.0,3,0.356,1,Semiurban,27200.0,5.0,23270.0,Rejected
APP103330,40,Male,Yes,0,Not Graduate,No,Unemployed,0.0,6540.0,4410.0,26.9,120,591.0,0,0.138,1,Urban,63600.0,1.4,26110.0,Rejected
APP103637,49,Female,Yes,1,Graduate,No,Self-Employed,1.4,3140.0,3330.0,24.5,12,687.0,1,0.243,1,Urban,60300.0,6.1,2410.0,Approved
APP101396,56,Male,No,0,Graduate,No,Salaried,3.3,2620.0,2310.0,10.0,60,526.0,1,0.183,1,Rural,37500.0,0.1,32100.0,Approved
